Row ID,Order ID,Order Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales
188,CA-2017-157000,16-07-2017,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,75051,Central,Office Supplies,Storage,37.224
189,CA-2017-157000,16-07-2017,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,75051,Central,Office Supplies,Paper,20.016
190,CA-2016-102281,12-10-2016,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,Furniture,Bookcases,899.136
191,CA-2016-102281,12-10-2016,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,Technology,Phones,71.76
192,CA-2016-102281,12-10-2016,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,Office Supplies,Paper,51.84
193,CA-2016-102281,12-10-2016,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,Furniture,Bookcases,626.352
194,CA-2016-102281,12-10-2016,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,Office Supplies,Art,19.9
195,CA-2016-131457,31-10-2016,Standard Class,MZ-17515,Mary Zewe,Corporate,United States,Redlands,California,92374,West,Office Supplies,Envelopes,14.28
196,CA-2015-140004,21-03-2015,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,45011,East,Office Supplies,Art,7.408
197,CA-2015-140004,21-03-2015,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,45011,East,Office Supplies,Art,6.048
198,CA-2018-107720,06-11-2018,Standard Class,VM-21685,Valerie Mitchum,Home Office,United States,Westfield,New Jersey,7090,East,Office Supplies,Storage,46.26
199,US-2018-124303,06-07-2018,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,2.946
200,US-2018-124303,06-07-2018,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,16.056
201,CA-2018-105074,24-06-2018,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Akron,Ohio,44312,East,Office Supplies,Paper,21.744
202,CA-2015-133690,03-08-2015,First Class,BS-11755,Bruce Stewart,Consumer,United States,Denver,Colorado,80219,West,Furniture,Tables,218.75
203,CA-2015-133690,03-08-2015,First Class,BS-11755,Bruce Stewart,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Appliances,2.6
204,US-2018-116701,17-12-2018,Second Class,LC-17140,Logan Currie,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Appliances,66.284
205,CA-2018-126382,03-06-2018,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Franklin,Tennessee,37064,South,Furniture,Furnishings,35.168
206,CA-2018-108329,09-12-2018,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Whittier,California,90604,West,Technology,Phones,444.768
207,CA-2018-135860,01-12-2018,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Storage,83.92
208,CA-2018-135860,01-12-2018,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,Technology,Phones,131.98
209,CA-2018-135860,01-12-2018,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Binders,15.92
210,CA-2018-135860,01-12-2018,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Fasteners,52.29
211,CA-2018-135860,01-12-2018,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Storage,91.99
212,CA-2016-101007,09-02-2016,Second Class,MS-17980,Michael Stewart,Corporate,United States,Dallas,Texas,75220,Central,Technology,Accessories,20.8
213,CA-2016-146262,02-01-2016,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,Office Supplies,Labels,23.68
214,CA-2016-146262,02-01-2016,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,Furniture,Bookcases,452.45
215,CA-2016-146262,02-01-2016,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,Technology,Phones,62.982
216,CA-2016-146262,02-01-2016,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,Technology,Machines,1188
217,CA-2016-146262,02-01-2016,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,Technology,Accessories,89.584
218,CA-2017-130162,28-10-2017,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Storage,93.06
219,CA-2017-130162,28-10-2017,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Los Angeles,California,90032,West,Technology,Phones,302.376
220,CA-2016-169397,24-12-2016,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Fasteners,5.584
221,CA-2016-169397,24-12-2016,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Paper,22.704
222,CA-2016-169397,24-12-2016,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Binders,19.776
223,CA-2016-169397,24-12-2016,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,Furniture,Furnishings,72.704
224,CA-2016-169397,24-12-2016,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,Technology,Machines,479.988
225,CA-2016-169397,24-12-2016,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Art,27.168
226,CA-2016-163055,09-08-2016,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit,Michigan,48227,Central,Office Supplies,Art,2.2
227,CA-2016-163055,09-08-2016,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit,Michigan,48227,Central,Furniture,Tables,622.45
228,CA-2016-163055,09-08-2016,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit,Michigan,48227,Central,Office Supplies,Storage,21.98
229,US-2016-145436,28-02-2016,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Columbia,Tennessee,38401,South,Furniture,Chairs,161.568
230,US-2016-145436,28-02-2016,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Columbia,Tennessee,38401,South,Furniture,Chairs,389.696
231,US-2015-156216,13-09-2015,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Charlotte,North Carolina,28205,South,Office Supplies,Binders,18.648
232,US-2018-100930,07-04-2018,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,Furniture,Tables,233.86
233,US-2018-100930,07-04-2018,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,Furniture,Tables,620.6145
234,US-2018-100930,07-04-2018,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,Office Supplies,Binders,5.328
235,US-2018-100930,07-04-2018,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,Furniture,Furnishings,258.072
236,US-2018-100930,07-04-2018,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,Technology,Accessories,617.976
237,CA-2018-160514,12-11-2018,Standard Class,DB-13120,David Bremer,Corporate,United States,Santa Clara,California,95051,West,Office Supplies,Paper,10.56
238,CA-2017-157749,04-06-2017,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,25.92
239,CA-2017-157749,04-06-2017,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,419.68
240,CA-2017-157749,04-06-2017,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,11.688
241,CA-2017-157749,04-06-2017,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Phones,31.984
242,CA-2017-157749,04-06-2017,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Tables,177.225
243,CA-2017-157749,04-06-2017,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,4.044
244,CA-2017-157749,04-06-2017,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Art,7.408
245,CA-2015-131926,01-06-2015,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,Furniture,Chairs,2001.86
246,CA-2015-131926,01-06-2015,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Storage,166.72
247,CA-2015-131926,01-06-2015,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Paper,47.88
248,CA-2015-131926,01-06-2015,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Appliances,1503.25
249,CA-2015-131926,01-06-2015,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Paper,25.92
250,CA-2017-154739,10-12-2017,Second Class,LH-17155,Logan Haushalter,Consumer,United States,San Francisco,California,94109,West,Furniture,Chairs,321.568
251,CA-2017-145625,11-09-2017,Standard Class,KC-16540,Kelly Collister,Consumer,United States,San Diego,California,92037,West,Office Supplies,Paper,7.61
252,CA-2017-145625,11-09-2017,Standard Class,KC-16540,Kelly Collister,Consumer,United States,San Diego,California,92037,West,Technology,Accessories,3347.37
253,CA-2017-146941,10-12-2017,First Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,10024,East,Office Supplies,Storage,80.58
254,CA-2017-146941,10-12-2017,First Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,10024,East,Office Supplies,Envelopes,361.92
255,US-2016-159982,28-11-2016,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Chicago,Illinois,60623,Central,Furniture,Furnishings,12.132
256,US-2016-159982,28-11-2016,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Storage,82.368
257,US-2016-159982,28-11-2016,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Storage,53.92
258,US-2016-159982,28-11-2016,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Chicago,Illinois,60623,Central,Technology,Phones,647.904
259,CA-2018-163139,01-12-2018,Second Class,CC-12670,Craig Carreira,Consumer,United States,New York City,New York,10009,East,Technology,Accessories,20.37
260,CA-2018-163139,01-12-2018,Second Class,CC-12670,Craig Carreira,Consumer,United States,New York City,New York,10009,East,Office Supplies,Storage,221.55
261,CA-2018-163139,01-12-2018,Second Class,CC-12670,Craig Carreira,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,17.52
262,US-2018-155299,08-06-2018,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,Pasadena,Texas,77506,Central,Office Supplies,Appliances,1.624
263,US-2015-106992,19-09-2015,Second Class,SB-20290,Sean Braxton,Corporate,United States,Houston,Texas,77036,Central,Technology,Machines,3059.982
264,US-2015-106992,19-09-2015,Second Class,SB-20290,Sean Braxton,Corporate,United States,Houston,Texas,77036,Central,Technology,Machines,2519.958
265,CA-2017-125318,06-06-2017,Standard Class,RC-19825,Roy Collins,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Phones,328.224
266,CA-2016-155040,10-11-2016,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Brentwood,California,94513,West,Technology,Accessories,79.9
267,CA-2018-136826,16-06-2018,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Chapel Hill,North Carolina,27514,South,Office Supplies,Art,14.016
268,CA-2017-111010,22-01-2017,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Morristown,New Jersey,7960,East,Office Supplies,Fasteners,7.56
269,US-2018-145366,09-12-2018,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Cincinnati,Ohio,45231,East,Office Supplies,Storage,37.208
270,US-2018-145366,09-12-2018,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Cincinnati,Ohio,45231,East,Office Supplies,Envelopes,57.576
271,CA-2018-163979,28-12-2018,Second Class,KH-16690,Kristen Hastings,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Storage,725.84
272,CA-2016-155334,30-07-2016,First Class,HA-14920,Helen Andreada,Consumer,United States,San Francisco,California,94109,West,Technology,Accessories,209.93
273,CA-2016-155334,30-07-2016,First Class,HA-14920,Helen Andreada,Consumer,United States,San Francisco,California,94109,West,Furniture,Furnishings,5.28
274,CA-2016-155334,30-07-2016,First Class,HA-14920,Helen Andreada,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Binders,10.92
275,CA-2018-118136,16-09-2018,First Class,BB-10990,Barry Blumstein,Corporate,United States,Inglewood,California,90301,West,Office Supplies,Paper,8.82
276,CA-2018-118136,16-09-2018,First Class,BB-10990,Barry Blumstein,Corporate,United States,Inglewood,California,90301,West,Office Supplies,Art,5.98
277,CA-2018-132976,13-10-2018,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,11.648
278,CA-2018-132976,13-10-2018,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,18.176
279,CA-2018-132976,13-10-2018,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,59.712
280,CA-2018-132976,13-10-2018,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Labels,24.84
281,US-2016-161991,26-09-2016,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Binders,2.08
282,US-2016-161991,26-09-2016,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,Technology,Phones,1114.4
283,CA-2016-130890,02-11-2016,Standard Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90004,West,Furniture,Tables,1038.84
284,CA-2016-130883,26-09-2016,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Portland,Oregon,97206,West,Office Supplies,Paper,141.76
285,CA-2016-130883,26-09-2016,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Portland,Oregon,97206,West,Technology,Accessories,239.8
286,CA-2016-130883,26-09-2016,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Portland,Oregon,97206,West,Office Supplies,Paper,31.104
287,CA-2017-112697,18-12-2017,Second Class,AH-10195,Alan Haines,Corporate,United States,Tamarac,Florida,33319,South,Office Supplies,Binders,254.058
288,CA-2017-112697,18-12-2017,Second Class,AH-10195,Alan Haines,Corporate,United States,Tamarac,Florida,33319,South,Office Supplies,Appliances,194.528
289,CA-2017-112697,18-12-2017,Second Class,AH-10195,Alan Haines,Corporate,United States,Tamarac,Florida,33319,South,Office Supplies,Supplies,961.48
290,CA-2017-110772,20-11-2017,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229,East,Office Supplies,Fasteners,19.096
291,CA-2017-110772,20-11-2017,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229,East,Office Supplies,Labels,18.496
292,CA-2017-110772,20-11-2017,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229,East,Technology,Accessories,255.984
293,CA-2017-110772,20-11-2017,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229,East,Furniture,Bookcases,86.97
294,CA-2015-111451,26-12-2015,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,West,Furniture,Furnishings,300.416
295,CA-2015-111451,26-12-2015,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,West,Furniture,Chairs,230.352
296,CA-2015-111451,26-12-2015,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,West,Furniture,Furnishings,218.352
297,CA-2015-111451,26-12-2015,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Binders,78.6
298,CA-2015-111451,26-12-2015,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Fasteners,27.552
299,CA-2017-142545,28-10-2017,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109,East,Office Supplies,Paper,32.4
300,CA-2017-142545,28-10-2017,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109,East,Office Supplies,Storage,1082.48
301,CA-2017-142545,28-10-2017,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109,East,Office Supplies,Paper,56.91
